city_name,latitude,longitude
Acrelândia,-9.98045,-66.84388
Assis Brasil,-10.88334,-70.01314
Brasiléia,-11.01611,-68.74806
Bujari,-9.57859,-68.17197
Capixaba,-10.48782,-67.84831
Cruzeiro do Sul,-7.62759,-72.67756
Epitaciolândia,-10.93542,-68.44411
Feijó,-8.1654,-70.35486
Jordão,-9.09166,-71.84069
Mâncio Lima,-7.61417,-72.89583
Manoel Urbano,-8.83889,-69.25972
Marechal Thaumaturgo,-8.94111,-72.79167
Plácido de Castro,-10.33528,-67.18556
Porto Acre,-9.65038,-67.77733
Porto Walter,-8.26861,-72.74389
Rio Branco,-9.97472,-67.81
Rodrigues Alves,-7.85286,-73.23613
Santa Rosa do Purus,-9.4773,-70.39032
Sena Madureira,-9.06341,-68.67245
Senador Guiomard,-10.1497,-67.73741
Tarauacá,-8.16139,-70.76556
Xapuri,-10.59663,-68.64891
