city_name,latitude,longitude
Akutan,54.1335,-165.77686
Aleutians East Borough,54.85,-163.41667
Aleutians West Census Area,52.16298,-174.28505
Anchor Point,59.77667,-151.83139
Anchorage,61.21806,-149.90028
Anchorage Municipality,61.16667,-149.25056
Badger,64.8,-147.53333
Barrow,71.29058,-156.78872
Bear Creek,60.16417,-149.395
Bethel,60.79222,-161.75583
Bethel Census Area,60.75056,-160.50056
Big Lake,61.52139,-149.95444
Bristol Bay Borough,58.75056,-156.83333
Butte,61.54222,-149.03333
Chevak,61.52778,-165.58639
City and Borough of Wrangell,56.41331,-132.32009
Cohoe,60.36861,-151.30639
College,64.85694,-147.80278
Cordova,60.5432,-145.75867
Craig,55.47639,-133.14833
Deltana,63.87217,-145.21773
Denali Borough,63.78889,-150.19167
Diamond Ridge,59.67611,-151.5575
Dillingham,59.03972,-158.4575
Dillingham Census Area,59.76193,-158.31848
Dutch Harbor,53.8898,-166.5422
Eagle River,61.32139,-149.56778
Eielson Air Force Base,64.66327,-147.05442
Elmendorf Air Force Base,61.25703,-149.63139
Ester,64.84722,-148.01444
Fairbanks,64.83778,-147.71639
Fairbanks North Star Borough,64.83333,-146.41667
Farm Loop,61.63891,-149.14215
Farmers Loop,64.90822,-147.69866
Fishhook,61.74402,-149.23613
Fritz Creek,59.73611,-151.29528
Gateway,61.57278,-149.24083
Girdwood,60.9425,-149.16639
Haines,59.23595,-135.44533
Haines Borough,59.25056,-135.50056
Healy,63.85694,-148.96611
Homer,59.6425,-151.5494
Hoonah-Angoon Census Area,57.94807,-134.94153
Hooper Bay,61.53111,-166.09667
Houston,61.63028,-149.81806
Juneau,58.30194,-134.41972
Kalifornsky,60.41833,-151.29
Kenai,60.55444,-151.25833
Kenai Peninsula Borough,60.41667,-151.25056
Ketchikan,55.3418,-131.64757
Ketchikan Gateway Borough,55.50056,-131.41667
King Cove,55.06087,-162.31853
Knik-Fairview,61.51262,-149.60012
Kodiak,57.78852,-152.40533
Kodiak Island Borough,57.33333,-153.33333
Kodiak Station,57.76587,-152.60004
Kotzebue,66.89846,-162.59809
Lake and Peninsula Borough,57.00056,-158.00056
Lakes,61.60713,-149.30861
Lazy Mountain,61.62611,-148.94556
Marshall,61.878111,162.085
Matanuska-Susitna Borough,62.50056,-150.00556
Meadow Lakes,61.62472,-149.60111
Metlakatla,55.12848,-131.57519
Nikiski,60.69028,-151.28889
Nome,64.50111,-165.40639
Nome Census Area,64.83333,-163.75056
North Pole,64.75111,-147.34944
North Slope Borough,69.25056,-152.00056
Northwest Arctic Borough,66.83333,-161.00056
Palmer,61.59941,-149.11456
Petersburg,56.8125,-132.95556
Petersburg Borough,56.76529,-133.19313
Prudhoe Bay,70.25528,-148.33722
Ridgeway,60.53194,-151.08528
Salcha,64.52399,-146.9021
Sand Point,55.33655,-160.4988
Seward,60.10426,-149.4435
Sitka,57.05315,-135.33088
Sitka City and Borough,57.08255,-135.26917
Skagway,59.46852,-135.30596
Soldotna,60.48778,-151.05833
Southeast Fairbanks Census Area,63.75056,-143.25056
Sterling,60.53722,-150.76472
Sutton-Alpine,61.77789,-148.7645
Tanaina,61.62694,-149.42806
Tok,63.33667,-142.98556
Unalaska,53.87413,-166.53408
Valdez,61.13083,-146.34833
Valdez-Cordova Census Area,61.50056,-144.50056
Wasilla,61.5809,-149.4415
Willow,61.74722,-150.0375
Wrangell,56.47083,-132.37667
Y,62.16129,-149.85075
Yakutat City and Borough,59.66667,-139.13333
Yukon-Koyukuk Census Area,65.7,-152.71667
