city_name,latitude,longitude
Afton,42.72493,-110.93187
Albany County,41.65447,-105.72391
Antelope Valley-Crestview,44.22488,-105.47409
Arapahoe,42.96218,-108.48983
Bar Nunn,42.91358,-106.34336
Basin,44.37996,-108.03899
Big Horn,44.52682,-107.99521
Buffalo,44.34831,-106.69894
Campbell,44.24839,-105.54831
Carbon,41.69459,-106.93061
Casper,42.86663,-106.31308
Cheyenne,41.13998,-104.82025
Cody,44.52634,-109.05653
Converse,42.97233,-105.50706
Crook,44.5886,-104.56994
Douglas,42.75969,-105.38221
Ethete,43.02496,-108.77262
Evanston,41.26828,-110.96324
Evansville,42.85997,-106.26836
Fort Washakie,43.00635,-108.88235
Fox Farm-College,41.11203,-104.78546
Fremont,43.04053,-108.63042
Gillette,44.29109,-105.50222
Glenrock,42.86136,-105.87223
Goshen,42.08794,-104.35326
Green River,41.52858,-109.46625
Greybull,44.48912,-108.05621
Guernsey,42.26969,-104.74163
Hoback,43.28187,-110.78381
Hot Springs,43.71893,-108.4421
Jackson,43.47993,-110.76243
Johnson County,44.03877,-106.58463
Kemmerer,41.79245,-110.53767
Lander,42.83301,-108.73067
Laramie,41.31137,-105.5911
Laramie County,41.30707,-104.68962
Lincoln County,42.26404,-110.65597
Lovell,44.83745,-108.38956
Lusk,42.76247,-104.45217
Lyman,41.32745,-110.29293
Marbleton,42.55355,-110.10932
Mills,42.84052,-106.36586
Moorcroft,44.26331,-104.95025
Moose Wilson Road,43.52521,-110.84466
Mountain View,41.26884,-110.33988
Natrona,42.96224,-106.79849
Newcastle,43.8547,-104.20494
Niobrara,43.0565,-104.47538
North Rock Springs,41.64358,-109.26568
Park,44.52057,-109.58853
Pine Bluffs,41.18193,-104.06912
Pinedale,42.86661,-109.86099
Platte,42.13305,-104.96582
Powell,44.75384,-108.75735
Rafter J Ranch,43.42604,-110.79909
Ranchettes,41.21859,-104.79025
Rawlins,41.79107,-107.23866
Riverton,43.02496,-108.3801
Rock Springs,41.58746,-109.2029
Saratoga,41.45496,-106.80643
Sheridan,44.79719,-106.95618
Sheridan County,44.79004,-106.87948
Sleepy Hollow,44.24109,-105.42222
South Greeley,41.09693,-104.80636
South Park,43.42215,-110.79326
Star Valley Ranch,42.97139,-110.95556
Sublette,42.76691,-109.91471
Sundance,44.40637,-104.37578
Sweetwater,41.6595,-108.87942
Teton,43.93476,-110.58974
Thermopolis,43.64607,-108.21204
Torrington,42.06246,-104.18439
Uinta,41.28756,-110.54759
Upton,44.0997,-104.62802
Washakie,43.905,-107.68286
Weston,43.84049,-104.56783
Wheatland,42.05407,-104.95295
Wilson,43.50076,-110.87521
Worland,44.0169,-107.95537
Wright,43.75124,-105.49201
