city_name,latitude,longitude
Baie Ste. Anne,47.05231,-64.95355
Bathurst,47.61814,-65.65112
Bouctouche,46.46844,-64.73905
Campbellton,48.00751,-66.67272
Dieppe,46.07844,-64.68735
Edmundston,47.3737,-68.32512
Florenceville-Bristol,46.44353,-67.61536
Fredericton,45.94541,-66.66558
Fundy Bay,44.741,-66.76041
Grande-Digue,46.30014,-64.56546
Greater Lakeburn,46.07651,-64.66818
Hampton,45.52876,-65.85354
Harrison Brook,47.21304,-67.92847
Keswick Ridge,46.00011,-66.88218
Lincoln,45.90012,-66.58218
Lutes Mountain,46.13544,-64.90504
McEwen,46.1452,-64.78615
Miramichi,47.02895,-65.50186
Moncton,46.09454,-64.7965
Nackawic,45.99666,-67.24028
New Maryland,45.87932,-66.66828
Noonan,45.96682,-66.53218
Oromocto,45.83512,-66.47917
Richibucto,46.68073,-64.88044
Sackville,45.91875,-64.38455
Saint Andrews,45.0737,-67.05312
Saint John,45.27271,-66.06766
Saint-Antoine,46.36294,-64.74985
Saint-Léonard,47.16317,-67.9246
Salisbury,46.03905,-65.04628
Shediac,46.21981,-64.54107
Shediac Bridge-Shediac River,46.26886,-64.60047
Shippagan,47.74424,-64.70804
Starlight Village,45.88308,-66.76905
Sussex,45.72266,-65.50663
Tracadie-Sheila,47.51444,-64.91806
Wells,45.39274,-65.92313
