city_name,latitude,longitude
Berendeyevo,56.60078,39.02173
Bol’shesel’skiy Rayon,57.66667,39
Bol’shoye Selo,57.71774,38.93341
Borisoglebskiy,57.2586,39.1508
Borisoglebskiy Rayon,57.33333,39
Borok,58.06532,38.2362
Breytovo,58.29925,37.86172
Breytovskiy Rayon,58.25,37.75
Burmakino,57.41663,40.23687
Danilov,58.1908,40.17171
Danilovskiy Rayon,58.16667,40.08333
Dubki,57.3,40.25
Gavrilov-Yam,57.30185,39.85331
Gavrilov-Yamskiy Rayon,57.33333,39.75
Ishnya,57.1907,39.36004
Konstantinovskiy,57.83005,39.58989
Krasnyy Profintern,57.74459,40.43501
Krasnyye Tkachi,57.49259,39.75629
Kukoboy,58.70089,39.91427
Kurba,57.56097,39.4981
Levashevo,57.64451,40.52401
Lyubim,58.3625,40.68433
Lyubimskiy Rayon,58.33333,40.75
Myshkin,57.78973,38.45448
Myshkinskiy Rayon,57.83333,38.41667
Nekouzskiy Rayon,58,38
Nekrasovskiy Rayon,57.66667,40.41667
Nekrasovskoye,57.67663,40.36567
Novyy Nekouz,57.90286,38.07004
Pereslavl’-Zalesskiy,56.73934,38.85626
Pereslavskiy Rayon,56.75,38.83333
Pervomayskiy Rayon,58.66667,39.75
Pesochnoye,58.00597,39.17717
Petrovsk,57.01039,39.26928
Porech’ye-Rybnoye,57.09805,39.38354
Poshekhon’ye,58.49928,39.13531
Poshekhonskiy Rayon,58.66667,39.08333
Prechistoye,58.42068,40.34017
Rostov,57.1914,39.41394
Rostovskiy Rayon,57.16667,39.5
Rybinsk,58.0446,38.84259
Rybinskiy Rayon,58,39
Semibratovo,57.30461,39.53688
Sudoverf’,58.11696,38.64175
Tunoshna,57.54589,40.12543
Tutayev,57.88529,39.5406
Tutayevskiy Rayon,57.91667,39.58333
Uglich,57.5275,38.33167
Uglichskiy Rayon,57.5,38.41667
Volga,57.95157,38.38785
Yaroslavl,57.62987,39.87368
Yaroslavskiy Rayon,57.58333,40
