city_name,latitude,longitude
Abyysky,68.33333,146
Aldan,58.61021,125.39613
Allaikhovskiy Rayon,71,148
Almaznyy,62.44917,114.32778
Amga,60.90009,131.97882
Anabarskiy Rayon,72.5,116
Aykhal,65.93381,111.4834
Batagay,67.65653,134.63962
Batagay-Alyta,67.79846,130.40119
Belaya Gora,68.53805,146.18583
Berdigestyakh,62.09842,126.69573
Berkakit,56.57456,124.77635
Borogontsy,62.6706,131.16344
Bulunskiy Rayon,71,126
Chernyshevskiy,63.01601,112.46901
Cherskiy,68.75325,161.33197
Chokurdakh,70.61897,147.8973
Chul’man,56.84735,124.90812
Churapcha,61.99858,132.43341
Deputatsky,69.30958,139.97571
Dzhebariki-Khaya,62.21084,135.84876
Eveno-Bytantaysky National,67.82428,130.44617
Gornyy Rayon,62.33333,126
Kangalassy,62.34824,129.96471
Khandyga,62.65333,135.5667
Khatassy,61.90638,129.63302
Kobyayskiy Rayon,64,127
Kysyl-Syr,63.89482,122.7654
Lebedinyy,58.48844,125.49415
Leninskiy,58.57141,125.43918
Lensk,60.72528,114.92778
Magan,62.10746,129.53184
Markha,62.11454,129.74403
Mayya,61.73824,130.28161
Mirninskiy Rayon,62.5,113.88333
Mirny,62.53528,113.96111
Mokhsogollokh,61.39619,128.9381
Momsky,66,144
Namskiy Rayon,63,129.41667
Namtsy,62.71959,129.66722
Neryungri,56.66637,124.63825
Nezhdaninskoe,62.50523,139.05104
Nizhniy Bestyakh,61.96202,129.91245
Nizhniy Kuranakh,58.8238,125.52278
Nyurba,63.28417,118.33194
Nyurbinsky,63.25,118.41667
Olenyok,68.50472,112.4485
Olenyoksky,68.32018,112.59338
Olyokminsk,60.3743,120.4203
Olyokminsky,59,121
Oymyakonskiy,63,144
Peleduy,59.62889,112.74056
Pokrovsk,61.47768,129.13699
Sangar,63.92301,127.47135
Saskylakh,71.96347,114.09199
Serebryanyy Bor,56.67076,124.83754
Solnechnyy,60.30217,137.55563
Srednekolymsk,67.45659,153.70246
Srednekolymsky,68,153
Suntar,62.14444,117.63194
Suntarskiy,63,115
Tabaga,61.85502,129.60022
Tiksi,71.69002,128.86467
Tommot,58.95717,126.29158
Tomponskiy,62.75,135.41667
Udachny,66.42989,112.4021
Ust-Aldansky,63,132
Ust-Kuyga,70.00208,135.54876
Ust-Maya,60.41553,134.54405
Ust-Nera,64.56968,143.237
Ust’-Yanskiy Rayon,69.33333,139.91667
Verkhnekolymsky,65.75,150.83333
Verkhnevilyuysk,63.44578,120.30739
Verkhnevilyuysky,63,120.5
Verkhoyansk,67.55387,133.38976
Verkhoyansky,68,136
Vilyuysk,63.74683,121.63339
Vilyuyskiy Rayon,64,123
Vilyuysky,63.76398,121.65436
Vitim,59.44326,112.56993
Yakutsk,61.97382,129.75403
Ytyk-Kyuyël’,62.36119,133.56044
Zhatay,62.15975,129.82843
Zhigansk,66.76601,123.37418
Zhigansky,66.75,123.25
Zyryanka,65.73489,150.89429
