city_name,latitude,longitude
Bokino,52.63744,41.45968
Bondarskiy Rayon,53,42
Donskoye,52.77495,41.47759
Gavrilovka Vtoraya,52.87697,42.76633
Goreloye,52.93697,41.50435
Inzhavino,52.31847,42.49369
Kirsanov,52.65494,42.72236
Kirsanovskiy Rayon,52.61667,42.55
Komsomolets,52.7686,41.28683
Kotovsk,52.58666,41.5021
Michurinsk,52.8978,40.4907
Mordovo,52.0834,40.77
Morshansk,53.44354,41.81065
Muchkapskiy,51.85133,42.47175
Novaya Lyada,52.71309,41.63872
Novopokrovka,52.1331,40.8783
Pervomayskiy,53.2485,40.2871
Pichayevo,53.23627,42.20323
Platonovka,52.71058,41.95199
Pokrovo-Prigorodnoye,52.68405,41.41752
Rasskazovo,52.65599,41.88461
Rasskazovskiy Rayon,52.58333,41.91667
Rzhaksa,52.13384,42.0264
Sampurskiy Rayon,52.25,41.66667
Satinka,52.37923,41.68192
Selezni,52.80415,41.23961
Sosnovka,53.23593,41.36859
Staroyur’yevo,53.31611,40.70806
Tambov,52.73169,41.44326
Tokarevskiy Rayon,52,41.25
Uvarovo,51.98486,42.26147
Zavoronezhskoye,52.8801,40.5526
Zherdevka,51.84861,41.46056
Znamenka,52.4167,41.43108
Znamenskiy Rayon,52.33333,41.33333
