city_name,latitude,longitude
Aksarka,66.56056,67.7975
Gubkinskiy,64.434,76.50261
Kharp,66.80139,65.80806
Korotchaevo,65.91028,78.20917
Labytnangi,66.65722,66.41833
Muravlenko,63.78977,74.52301
Muzhi,65.4003,64.70278
Mys-Kamennyy,68.45972,73.59028
Nadym,65.53333,72.51667
Nadymskiy Rayon,66,73
Novyy Urengoy,66.08333,76.63333
Noyabrsk,63.19309,75.43728
Nyda,66.62472,72.92278
Pangody,65.85002,74.48593
Priural’skiy Rayon,66.66667,67.66667
Purovskiy Rayon,64.66667,78
Purpe,64.48028,76.68972
Salekhard,66.53,66.60194
Shuryshkarskiy Rayon,65.33333,64
Staryy Nadym,65.61182,72.68417
Tarko-Sale,64.91611,77.77457
Tazovskiy,67.4715,78.7162
Urengoy,65.9655,78.36929
Yar-Sale,66.8654,70.83784
